speaker,script,position1,function1,position2,function2,match,agreement,corpus
*JULI:,But I do a lotta horse rescue,UI,T4,UI,T4?,MATCH,T4,sbcsae
*JULI:,I've bought a lot from the killers,,,,,,,sbcsae
*JULI:,Um,,,,,,,sbcsae
,in fact,,,,,,,sbcsae
,this black horse of my roommate's came from,,,,,,,sbcsae
,he was going to the killer's four years ago,,,,,,,sbcsae
*JULI:,Not this one,,,,,,,sbcsae
*JULI:,The one that is b blind now,,,,,,,sbcsae
*JULI:,And he was considered a killer,,,,,,,sbcsae
*JULI:,An unmanageable,,,,,,,sbcsae
*JULI:,And he's been perfectly lovely,,,,,,,sbcsae
,I give the little kids lessons on him,,,,,,,sbcsae
*GARY:,Hm,,,,,,,sbcsae
*JULI:,So,,,,,,,sbcsae
,I've had him four years,,,,,,,sbcsae
*JULI:,Sold him to my roommate a couple years ago,,,,,,,sbcsae
,it was her second horse,,,,,,,sbcsae
*JULI:,And uh,,,,,,,sbcsae
,they've cleaned up in competitive trail and,,,,,,,sbcsae
,just had a great time and,,,,,,,sbcsae
,fox hunted him and,,,,,,,sbcsae
,He's just real game,,,,,,,sbcsae
*GARY:,Hm,,,,,,,sbcsae
*JULI:,He's a purebred Arabian,,,,,,,sbcsae
*JULI:,All black,,,,,,,sbcsae
*JULI:,And he's just great,,,,,,,sbcsae
*JULI:,And uh,,,,,,,sbcsae
,an nother one I saved from the killers,,,,,,,sbcsae
,three years ago,,,,,,,sbcsae
,the light chestnut with the blond tail swishing at us,,,,,,,sbcsae
*GARY:,Yeah,,,,,,,sbcsae
*JULI:,He's a mustang,,,,,,,sbcsae
*JULI:,And he was four years old going to the killers out at Calhan,,,,,,,sbcsae
,and he was way down on the sales list,,,,,,,sbcsae
,and he was pretty spooky,,,,,,,sbcsae
*JULI:,So I m,,,,,,,sbcsae
*JULI:,I had eight horses at the time,,,,,,,sbcsae
,so I made one of my customers buy him,,,,,,,sbcsae
*JULI:,I said he's l gonna make a wonderful hunt horse,,,,,,,sbcsae
,when he gets broke,,,,,,,sbcsae
*JULI:,,,,,,,,sbcsae
*GARY:,,,,,,,,sbcsae
*JULI:,And he did,,,,,,,sbcsae
*JULI:,And he's absolutely lovely,,,,,,,sbcsae
,and he now belongs to a sixteen year old girl,,,,,,,sbcsae
,who competes him in,,,,,,,sbcsae
,hunter jumper,,,,,,,sbcsae
*GARY:,Gees,,,,,,,sbcsae
*JULI:,l,,,,,,,sbcsae
,and she hunts him,,,,,,,sbcsae
*GARY:,That's great,,,,,,,sbcsae
*JULI:,And she does dressage on him,,,,,,,sbcsae
*JULI:,And he jumps great,,,,,,,sbcsae
,he does dressage,,,,,,,sbcsae
,he does everything you ask him to do,,,,,,,sbcsae
,except drive,,,,,,,sbcsae
*JULI:,We tried driving him laugh,,,,,,,sbcsae
,I used to h h,,,,,,,sbcsae
*GARY:,Driving as in,,,,,,,sbcsae
,putting,,,,,,,sbcsae
*GARY:,loading him,,,,,,,sbcsae
*JULI:,Driving him with a cart,,,,,,,sbcsae
*GARY:,Oh,,,,,,,sbcsae
*GARY:,With a cart,,,,,,,sbcsae
*JULI:,,,,,,,,sbcsae
*GARY:,mean,,,,,,,sbcsae
,making l pull a wagon,,,,,,,sbcsae
*JULI:,Yes,,,,,,,sbcsae
,mak ing him pull a cart,,,,,,,sbcsae
*GARY:,Oh okay,,,,,,,sbcsae
*GARY:,Okay,,,,,,,sbcsae
*JULI:,Well we did all the gr oundwork,,,,,,,sbcsae
*GARY:,l,,,,,,,sbcsae
*JULI:,This horse was doing great on the ground,,,,,,,sbcsae
,we'd harnessed him,,,,,,,sbcsae
,We'd been doing for two years,,,,,,,sbcsae
*JULI:,You know,,,,,,,sbcsae
,let's break this horse to drive,,,,,,,sbcsae
*JULI:,Cause he's part Belgian,,,,,,,sbcsae
*JULI:,He's pretty cute,,,,,,,sbcsae
*JULI:,He's about a quarter Belgian,,,,,,,sbcsae
*JULI:,And he came from around Reno Nevada,,,,,,,sbcsae
*JULI:,And uh,,,,,,,sbcsae
,so we did all the groundwork,,,,,,,sbcsae
,just had a great time with him,,,,,,,sbcsae
,and I had this guy come out that drives Belgians and,,,,,,,sbcsae
,and he was gonna put in fence posts,,,,,,,sbcsae
,but the ground was too frozen,UI,T1,UI,T4,UNMATCH,T4,sbcsae
*JULI:,So,,,,,,,sbcsae
,he said l,,,,,,,sbcsae
,and I told him about this horse,,,,,,,sbcsae
,he said let me see this horse,,,,,,,sbcsae
*JULI:,And he had Belgians,,,,,,,sbcsae
,he said wow,,,,,,,sbcsae
,he does look like a baby Belgian,,,,,,,sbcsae
*JULI:,He's real cute,,,,,,,sbcsae
*JULI:,And he asked me what I'd done to him and,,,,,,,sbcsae
*GARY:,,,,,,,,sbcsae
,Baby Bel,,,,,,,sbcsae
*JULI:,and I said well,,,,,,,sbcsae
,we've done all this groundwork,,,,,,,sbcsae
,we've drug a drag with him,,,,,,,sbcsae
,and he's doing really good,,,,,,,sbcsae
*JULI:,So he put the harness on,,,,,,,sbcsae
,checked it all out for me,,,,,,,sbcsae
,cause I don't know as,,,,,,,sbcsae
,that much about it,,,,,,,sbcsae
,which is why I'd never hooked him to a cart,,,,,,,sbcsae
*JULI:,We just played on the ground,,,,,,,sbcsae
*JULI:,And um,,,,,,,sbcsae
,he said well,,,,,,,sbcsae
,everything's good here,,,,,,,sbcsae
,and he drove him around,,,,,,,sbcsae
,put the drag on him,,,,,,,sbcsae
,he said oh,,,,,,,sbcsae
,this horse is ready to drive,,,,,,,sbcsae
,I said are you sure,,,,,,,sbcsae
*JULI:,I said when this horse spooks laugh,,,,,,,sbcsae
,l,,,,,,,sbcsae
*GARY:,Hm,,,,,,,sbcsae
*JULI:,l,,,,,,,sbcsae
*JULI:,He said l nah,,,,,,,sbcsae
,he's gonna be just fine,,,,,,,sbcsae
*JULI:,He hooked him to the cart,,,,,,,sbcsae
,He got in,,,,,,,sbcsae
,told me let go,,,,,,,sbcsae
,I stepped back two steps,,,,,,,sbcsae
,the horse took two steps,,,,,,,sbcsae
,bucked,,,,,,,sbcsae
,kicked the guy out of the cart,,,,,,,sbcsae
,took off,,,,,,,sbcsae
,the barn door was open,,,,,,,sbcsae
*JULI:,This used to be set up a little differently,,,,,,,sbcsae
*JULI:,Um,,,,,,,sbcsae
*GARY:,,,,,,,,sbcsae
*JULI:,this fence went straight across and,,,,,,,sbcsae
,this was one big field,,,,,,,sbcsae
*JULI:,And I had a different gate,,,,,,,sbcsae
*JULI:,Because,,,,,,,sbcsae
,he destroyed it,,,,,,,sbcsae
*JULI:,He came laugh out laugh the end of the barn,,,,,,,sbcsae
,jumped a four and a half foot gate,,,,,,,sbcsae
*GARY:,,,,,,,,sbcsae
*JULI:,The cart of course,,,,,,,sbcsae
,smashed the gate,,,,,,,sbcsae
*JULI:,And he went tearing around this whole field,,,,,,,sbcsae
,with all the other horses in here,,,,,,,sbcsae
,for probably ten minutes,,,,,,,sbcsae
*JULI:,And he jumped,,,,,,,sbcsae
*GARY:,With paraphernalia,,,,,,,sbcsae
,probably straps hanging to him,,,,,,,sbcsae
,right,,,,,,,sbcsae
*JULI:,No,,,,,,,sbcsae
*JULI:,The cart was still attached,,,,,,,sbcsae
*GARY:,,,,,,,,sbcsae
*JULI:,l,,,,,,,sbcsae
*GARY:,l,,,,,,,sbcsae
*GARY:,Gee laugh,,,,,,,sbcsae
*JULI:,The c uh the cart went through the gate,,,,,,,sbcsae
,knocked the gate flat,,,,,,,sbcsae
*GARY:,,,,,,,,sbcsae
*JULI:,I,,,,,,,sbcsae
*JULI:,It was one of the aluminum type type gates,,,,,,,sbcsae
*GARY:,,,,,,,,sbcsae
*JULI:,like that little one,,,,,,,sbcsae
*GARY:,,,,,,,,sbcsae
*JULI:,Only it was the big one,,,,,,,sbcsae
*GARY:,Yeah,,,,,,,sbcsae
*JULI:,And it was flat,,,,,,,sbcsae
,it was mushed,,,,,,,sbcsae
,that's why I had to get a new gate,,,,,,,sbcsae
*JULI:,And uh,,,,,,,sbcsae
*GARY:,Incredible,,,,,,,sbcsae
*JULI:,well I've replaced fences since then,,,,,,,sbcsae
*JULI:,But he went tearing around,UI,T4,UI,T4,MATCH,T4,sbcsae
,scared all the other horses to death,,,,,,,sbcsae
,and there was a section down there which,,,,,,,sbcsae
,used to be a part of a fence,,,,,,,sbcsae
,You can see it,,,,,,,sbcsae
*JULI:,See the part tha,,,,,,,sbcsae
*JULI:,It just makes kind of a upside down U,,,,,,,sbcsae
*GARY:,Yeah,,,,,,,sbcsae
*GARY:,Yeah,,,,,,,sbcsae
*JULI:,He jumped that with the cart too,,,,,,,sbcsae
,and knocked it over,,,,,,,sbcsae
,I mean,,,,,,,sbcsae
,he cleared it,,,,,,,sbcsae
*JULI:,But the cart knocked it over,UI,T4,UI,T3,UNMATCH,T3,sbcsae
*JULI:,And sent that all flying,,,,,,,sbcsae
*JULI:,And finally the cart's wheels got smashed enough,,,,,,,sbcsae
,that it just wasn't dragging too well anymore laugh,,,,,,,sbcsae
,l dead weight,,,,,,,sbcsae
*JULI:,And he fi,,,,,,,sbcsae
,he stopped up on top of this hill,,,,,,,sbcsae
,and I was going holy cow,,,,,,,sbcsae
*GARY:,Golly day,,,,,,,sbcsae
*JULI:,And in the meantime,,,,,,,sbcsae
,I had a little mini about this big that was out there,,,,,,,sbcsae
,and he got trampled by the other horses,,,,,,,sbcsae
*JULI:,He was okay,,,,,,,sbcsae
*GARY:,Mm,,,,,,,sbcsae
*JULI:,He was on Bute for a couple days,,,,FALSE,,,sbcsae
*JULI:,And he liked it,,,,,,,sbcsae
*JULI:,Real strange,,,,,,,sbcsae
*JULI:,l,,,,FALSE,,,sbcsae
*JULI:,,,,,,,,sbcsae
,,,,,,,,sbcsae
,All other horses hate it,,,,,,,sbcsae
*JULI:,But he got tram,UI,T4,UI,T4,MATCH,T4,sbcsae
*JULI:,He had hoof prints on his shoulder and ribs,,,,,,,sbcsae
*JULI:,And another horse,,,,,,,sbcsae
,was permanently lame after th,,,,,,,sbcsae
*JULI:,He was,,,,,,,sbcsae
,borderline lame anyway,,,,,,,sbcsae
,he was doing walk trot and that's all,,,,,,,sbcsae
,an old lame Appaloosa,,,,,,,sbcsae
,but he broke a bone in his foot,UI,T4,UI,T4,MATCH,T4,sbcsae
*JULI:,He just,,,,,,,sbcsae
*JULI:,He made a sharp turn,,,,,,,sbcsae
*JULI:,On the hill,,,,,,,sbcsae
,and just,,,,,,,sbcsae
*JULI:,He broke off a piece of his side bone,,,,,,,sbcsae
*JULI:,So he's retired totally now,,,,,,,sbcsae
*JULI:,Just getting fat and not working,,,,,,,sbcsae
*GARY:,Mm,,,,,,,sbcsae
*JULI:,And uh,,,,,,,sbcsae
,but,UI,I2,UI,I2,MATCH,I2,sbcsae
*GARY:,So much for uh carts,,,,,,,sbcsae
*JULI:,I walked up there,,,,,,,sbcsae
,and laugh,,,,,,,sbcsae
,hoping he wouldn't run over me,,,,,,,sbcsae
,with what was left of the cart laugh,,,,,,,sbcsae
*JULI:,And I took a knife with me,,,,,,,sbcsae
,and I was a,,,,,,,sbcsae
*JULI:,And I didn't have to use it,,,,,,,sbcsae
,I was able to just unhook everything pretty quick,,,,,,,sbcsae
,and let him out of the shafts,,,,,,,sbcsae
*JULI:,And um,,,,,,,sbcsae
,he h,,,,,,,sbcsae
*JULI:,The only injury he had,,,,,,,sbcsae
,And part of the time the shafts,,,,,,,sbcsae
,and it's a metal cart,,,,,,,sbcsae
,the shaft was under his belly,,,,,,,sbcsae
,and in between his front legs,,,,,,,sbcsae
,and I thought,,,,,,,sbcsae
,he's gonna tear himself apart,,,,,,,sbcsae
*GARY:,Mm,,,,,,,sbcsae
*JULI:,Not a mark on his hind legs,,,,,,,sbcsae
*JULI:,He had a puncture wound on the back of his forearm here,,,,,,,sbcsae
,Small tiny puncture wound,,,,,,,sbcsae
*JULI:,But it swelled up like that,UI,T1,UI,T1,MATCH,T1,sbcsae
*JULI:,He did a lotta bruising and muscle damage,,,,,,,sbcsae
*GARY:,Mm,,,,,,,sbcsae
*JULI:,And um,,,,,,,sbcsae
,the vet happened to be out,,,,,,,sbcsae
,l I think he was,,,,,,,sbcsae
*JULI:,He came out about an hour laugh la laugh ter laugh,,,,,,,sbcsae
,and I showed him what had happened,,,,,,,sbcsae
,and he said l,,,,,,,sbcsae
,he'll be out for six weeks,,,,,,,sbcsae
*JULI:,Which was the b rest of the hunt season,,,,,,,sbcsae
*JULI:,He hunted two weekends later,,,,,,,sbcsae
,and was never ever lame,,,,,,,sbcsae
*GARY:,,,,,,,,sbcsae
*JULI:,Never lame,,,,,,,sbcsae
*JULI:,He's really tough,,,,,,,sbcsae
*JULI:,And for three weeks,,,,,,,sbcsae
*GARY:,Hi,,,,,,,sbcsae
*JACK:,l,,,,,,,sbcsae
*JULI:,after I took,,,,,,,sbcsae
*JULI:,after that,,,,,,,sbcsae
*JULI:,When I take the cay hay cart out,,,,,,,sbcsae
*JULI:,To feed the horses,,,,,,,sbcsae
*JULI:,They'd all run and scare and spook,,,,,,,sbcsae
*GARY:,,,,,,,,sbcsae
*JULI:,Cause it sounded just like that pony laugh cart laugh,,,,,,,sbcsae
*GARY:,I'll be darned,,,,,,,sbcsae
*GARY:,I tell you what,,,,,,,sbcsae
*JACK:,When do you need to go,,,,,,,sbcsae
*GARY:,Forget that cart,,,,,,,sbcsae
*JULI:,I don't need,,,,,,,sbcsae
*JULI:,Oh,,,,,,,sbcsae
*JULI:,Um,,,,,,,sbcsae
,shoot,,,,,,,sbcsae
*JULI:,I need to go now,,,,,,,sbcsae
*JACK:,Okay,,,,,,,sbcsae
*JULI:,Okay,,,,,,,sbcsae
*JACK:,I'm just gonna put this away,,,,,,,sbcsae
*JACK:,I'll just ride Canso tomorrow,,,,,,,sbcsae
*JULI:,Okay,,,,,,,sbcsae
*JACK:,Um,,,,,,,sbcsae
,I can stay after the lesson and work some,,,,,,,sbcsae
*JULI:,Alright,,,,,,,sbcsae
*JULI:,God I didn't know it was so late,,,,,,,sbcsae
*JACK:,It's okay,,,,,,,sbcsae
*JULI:,but I have to go,TI,T1,TI,T4,UNMATCH,T1,sbcsae
*JULI:,That's right,,,,,,,sbcsae
*JULI:,Anyway,,,,,,,sbcsae
*JULI:,This is my barn,,,,,,,sbcsae
*GARY:,Okay,,,,,,,sbcsae
*JULI:,l then I have another barn down here and,,,,,,,sbcsae
*JACK:,This is her barn,,,,,,,sbcsae
*JULI:,and,,,,,,,sbcsae
,These are the turn outs,,,,,,,sbcsae
,there's only five and a half acres,,,,,,,sbcsae
*JULI:,But it's pretty well arranged,UI,T1,UI,T1,MATCH,T1,sbcsae
*JACK:,I'm her slave laugh,,,,,,,sbcsae
*JULI:,This is my slave for the summer,,,,,,,sbcsae
*GARY:,You're her slave,,,,,,,sbcsae
,oh alright,,,,,,,sbcsae
,that's good,,,,,,,sbcsae
*JACK:,,,,,,,,sbcsae
*JULI:,There's a tack room,,,,,,,sbcsae
,oh you did great slave,,,,,,,sbcsae
*JACK:,l look good,,,,,,,sbcsae
*JULI:,it looks won derful,,,,,,,sbcsae
*GARY:,Wow,,,,,,,sbcsae
*GARY:,you did that,,,,,,,sbcsae
*JACK:,My name is Jackie,,,,,,,sbcsae
*JULI:,she cleaned it,,,,,,,sbcsae
*JACK:,it's not really slave,,,,,,,sbcsae
*JULI:,This is Jackie,,,,,,,sbcsae
*GARY:,Hi,,,,,,,sbcsae
,Jackie slave,,,,,,,sbcsae
*GARY:,Alright,,,,,,,sbcsae
*JULI:,This,,,,,,,sbcsae
*JACK:,Yeah,,,,,,,sbcsae
*GARY:,That looks nice,,,,,,,sbcsae
*JACK:,l,,,,,,,sbcsae
*GARY:,My wife wants a a tack room,,,,,,,sbcsae
*JULI:,This is Matt,,,,,,,sbcsae
,and this is,,,,,,,sbcsae
,I'm sorry,,,,,,,sbcsae
*GARY:,Gary,,,,,,,sbcsae
*JULI:,Gary,,,,,,,sbcsae
*JACK:,Hi,,,,,,,sbcsae
*JULI:,This is Gary Lavelle,,,,,,,sbcsae
*GARY:,l,,,,,,,sbcsae
*JULI:,This is,,,,,,,sbcsae
*GARY:,Right,,,,,,,sbcsae
,Jamie's husband,,,,,,,sbcsae
,that I bought the pony from,,,,,,,sbcsae
*JACK:,Oh okay,,,,,,,sbcsae
*JACK:,She's looking good,,,,,,,sbcsae
*GARY:,Wow,,,,,,,sbcsae
*GARY:,My wife wants one of these,,,,,,,sbcsae
*JACK:,,,,,,,,sbcsae
*JULI:,I have two,,,,,,,sbcsae
*JULI:,But I can't s,UI,T1,UI,T1,MATCH,T1,sbcsae
*JULI:,I have three,,,,,,,sbcsae
*JACK:,Three,,,,,,,sbcsae
*JULI:,And I can't spare them,,,,,,,sbcsae
*JULI:,I forgot,,,,,,,sbcsae
*JULI:,There's another tack room outside,,,,,,,sbcsae
*GARY:,That's nice,,,,,,,sbcsae
*JACK:,Well,,,,,,,sbcsae
*JULI:,And this is,,,,,,,sbcsae
*JACK:,no it,,,,,,,sbcsae
*JACK:,It would n't lo ok right if this lef t,,,,,,,sbcsae
*GARY:,What do you use to put your,,,,,,,sbcsae
*GARY:,put your uh,,,,,,,sbcsae
,these are real,,,,,,,sbcsae
*JACK:,I'm gonna p,,,,,,,sbcsae
*GARY:,Yeah,,,,,,,sbcsae
*JULI:,Saddleracks,,,,,,,sbcsae
*GARY:,Those are real racks,,,,,,,sbcsae
*JULI:,Yeah,,,,,,,sbcsae
,they're only about twelve bucks apiece,,,,,,,sbcsae
*GARY:,We have uh,,,,,,,sbcsae
,a triple rack,,,,,,,sbcsae
*JULI:,Mhm,,,,,,,sbcsae
*GARY:,But I haven't hooked it up yet,TI,T1,TI,T1,MATCH,T1,sbcsae
*GARY:,Since we moved,,,,,,,sbcsae
*JACK:,If you want me to do that lesson sched ule for you,,,,,,,sbcsae
*JULI:,And it's only been three years a,,,,,,,sbcsae
*JULI:,Yeah,,,,,,,sbcsae
,maybe you can do that,,,,,,,sbcsae
*JACK:,I'll do it,,,,,,,sbcsae
*JACK:,I mean it's laugh,,,,,,,sbcsae
*JULI:,Clean that up and,,,,,,,sbcsae
*JACK:,It's kinda old,,,,,,,sbcsae
*JULI:,fix it,,,,,,,sbcsae
,I,,,,,,,sbcsae
*JULI:,I really need a keeper,,,,,,,sbcsae
*JULI:,I need an organizer to keep me straight,,,,,,,sbcsae
*JACK:,,,,,,,,sbcsae
*JULI:,It 's awful in the summer,,,,,,,sbcsae
*JACK:,,,,,,,,sbcsae
*JULI:,I get terrible,,,,,,,sbcsae
*JULI:,This is the other tack room,,,,,,,sbcsae
*JULI:,It doesn't look quite as nice,,,,,,,sbcsae
,Elaine's mess is still a mess in there,,,,,,,sbcsae
*JACK:,Yeah,,,,,,,sbcsae
*JULI:,But I'm gonna get her a tack trunk of some kind for her birthday,TI,T4,TI,T4,MATCH,T4,sbcsae
*GARY:,Looks nice,,,,,,,sbcsae
*GARY:,l,,,,,,,sbcsae
*JACK:,This rubber bit right here is Canso's bridle,,,,,,,sbcsae
*JULI:,Mhm,,,,,,,sbcsae
*JACK:,We got it out,,,,,,,sbcsae
*GARY:,See,,,,,,,sbcsae
,this is a real barn Matt,,,,,,,sbcsae
*GARY:,Our barn isn't real,,,,,,,sbcsae
*GARY:,This is,,,,,,,sbcsae
*JACK:,,,,,,,,sbcsae
*GARY:,l,,,,,,,sbcsae
*JACK:,How many horses do you have,,,,,,,sbcsae
*GARY:,Two,,,,,,,sbcsae
*JACK:,Two,,,,,,,sbcsae
*JULI:,,,,,,,,sbcsae
*JACK:,Oh,,,,,,,sbcsae
*JACK:,yeah,,,,,,,sbcsae
*JULI:,Well,,,,,,,sbcsae
*GARY:,l,,,,,,,sbcsae
*JULI:,I bought this place for the ba rn,,,,,,,sbcsae
*JACK:,I'm sure,,,,,,,sbcsae
*JULI:,And the lo cation,,,,,,,sbcsae
*JACK:,Yeah,,,,,,,sbcsae
*JULI:,Not for the house,,,,,,,sbcsae
*GARY:,,,,,,,,sbcsae
*JULI:,The house is a piece of garbage,,,,,,,sbcsae
,but,UI,T1,UI,T1,MATCH,T1,sbcsae
,you know I'm getting attached to it,,,,,,,sbcsae
*JACK:,The inside is starting to look nice,,,,,,,sbcsae
*JULI:,The only thing that was done well on that house,,,,,,,sbcsae
*JACK:,because you're decorating it,,,,,,,sbcsae
*JULI:,was the masonry work though,,,,,,,sbcsae
*JULI:,Hm,,,,,,,sbcsae
*JACK:,It's starting to look nice on the inside,,,,,,,sbcsae
*JULI:,Yeah,,,,,,,sbcsae
*JULI:,Is it,,,,,,,sbcsae
*JULI:,Do you have enough time to br,,,,,,,sbcsae
*JULI:,uh run me by the vet clinic,,,,,,,sbcsae
,before we go pick up my truck,,,,,,,sbcsae
,because they close at five thirty,,,,,,,sbcsae
*JACK:,I'm fine,,,,,,,sbcsae
*JULI:,Okay,,,,,,,sbcsae
*JACK:,As long as I can,,,,,,,sbcsae
*JULI:,And I've got ta pick up,,,,,,,sbcsae
,I've got to give uh Shiba her shots,,,,,,,sbcsae
*JULI:,And he ordered the vaccine and it's in,,,,,,,sbcsae
,,,,,,,,sbcsae
*GARY:,Saw dust,,,,,,,sbcsae
*JACK:,l,,,,,,,sbcsae
*GARY:,or shavings I guess,,,,,,,sbcsae
*JULI:,Unhunh,,,,,,,sbcsae
*GARY:,,,,,,,,sbcsae
*JACK:,Hey would you mind turning off the lights for me,,,,,,,sbcsae
*JULI:,Yeah,,,,,,,sbcsae
*JULI:,Who's i,,,,,,,sbcsae
*JULI:,Who's in there,,,,,,,sbcsae
*JACK:,,,,,,,,sbcsae
*JULI:,I forgot that horse was in there,,,,,,,sbcsae
*JACK:,Aw,,,,,,,sbcsae
*JULI:,Oh no,,,,,,,sbcsae
*JACK:,No,,,,,,,sbcsae
*JULI:,l,,,,,,,sbcsae
*JULI:,Imagine that,,,,,,,sbcsae
*JULI:,Hi Deb,,,,,,,sbcsae
*JACK:,l,,,,,,,sbcsae
*DEB:,Hi,,,,,,,sbcsae
*JULI:,Jackie's gonna run me down to get my truck real quick,,,,,,,sbcsae
*JACK:,What kind,,,,,,,sbcsae
*JULI:,So I'll be back,,,,,,,sbcsae
*JULI:,Can I leave my dog with you,,,,,,,sbcsae
*DEB:,Sure,,,,,,,sbcsae
*JULI:,Look look,,,,,,,sbcsae
*JACK:,,,,,,,,sbcsae
,No laugh,,,,,,,sbcsae
*JULI:,Yeah I know,,,,,,,sbcsae
*DEB:,l,,,,,,,sbcsae
*JULI:,Yeah okay,,,,,,,sbcsae
*JULI:,Try it out,,,,,,,sbcsae
,I'll be back shortly,,,,,,,sbcsae
,,,,,MATCH,42,,
,,,,,UNMATCH,14,,
