speaker,script,position1,function1,position2,function2,match,agreement,corpus
,I was out here about every year,,,,,,,sbcsae
*ALIC:,Don't you love it out here,,,,,,,sbcsae
,don't you love it,,,,,,,sbcsae
*FRAN:,I do,,,,,,,sbcsae
,I adore it,,,,,,,sbcsae
*ALIC:,This is,,,,,,,sbcsae
*ALIC:,Wouldn't this be in the top three of,,,,,,,sbcsae
*FRAN:,This would be,,,,,,,sbcsae
,if,,,,,,,sbcsae
*FRAN:,Were l going to leave New York,,,,,,,sbcsae
*FRAN:,This would definitely be,,,,,,,sbcsae
,I think this would be my second choice,,,,,,,sbcsae
*FRAN:,And,,,,,,,sbcsae
,the other thing I would maybe do is,,,,,,,sbcsae
,go back to New Orleans,,,,,,,sbcsae
*FRAN:,But then like,UI,T4,UI,T4,MATCH,T4,sbcsae
,I don't know,,,,,,,sbcsae
*SEAN:,New Orleans,,,,,,,sbcsae
*FRAN:,maybe come here in the summer or something,,,,,,,sbcsae
*FRAN:,Because,,,,,,,sbcsae
,it's just beastly there in the summer,,,,,,,sbcsae
*FRAN:,You know,,,,,,,sbcsae
,but this is definitely,UI,T4,UI,T2,UNMATCH,T4,sbcsae
,and,,,,,,,sbcsae
,oddly enough,,,,,,,sbcsae
,do you know where else I might go,,,,,,,sbcsae
*FRAN:,Buffalo New York,,,,,,,sbcsae
*FRAN:,Is a wonderful city,,,,,,,sbcsae
*BERN:,I've heard,,,,,,,sbcsae
*FRAN:,It has,,,,,,,sbcsae
*ALIC:,Buffalo,,,,,,,sbcsae
*SEAN:,I was on the radio there today,,,,,,,sbcsae
*FRAN:,You were,,,,,,,sbcsae
*SEAN:,Yes,,,,,,,sbcsae
*FRAN:,Oh wow,,,,,,,sbcsae
*SEAN:,Doubleu,,,,,,,sbcsae
*SEAN:,it was,,,,,,,sbcsae
*SEAN:,I don't know what it was,,,,,,,sbcsae
*X:,,,,,,,,sbcsae
*FRAN:,Unhunh,,,,,,,sbcsae
*SEAN:,At two forty five,,,,,,,sbcsae
*SEAN:,Five forty five there,,,,,,,sbcsae
*SEAN:,Somebody's show,,,,,,,sbcsae
*SEAN:,Mhm,,,,,,,sbcsae
*SEAN:,Was raining there,,,,,,,sbcsae
*FRAN:,It was,,,,,,,sbcsae
*SEAN:,Mhm,,,,,,,sbcsae
*FRAN:,Oh,,,,,,,sbcsae
*ALIC:,Sean this is great,,,,,,,sbcsae
*FRAN:,Well it's a good day for people to be indoors lis tening to the radio,,,,,,,sbcsae
*BERN:,Buffalo uh,,,,,,,sbcsae
*SEAN:,Is that where Linda's from,,,,,,,sbcsae
*FRAN:,Linda's from Cor ning,,,,,,,sbcsae
*BERN:,Or is she up farther,,,,,,,sbcsae
*BERN:,Up farther,,,,,,,sbcsae
*FRAN:,which is uh not too far away,,,,,,,sbcsae
*FRAN:,But it's in the s,UI,T3,UI,T3,MATCH,T3,sbcsae
*BERN:,,,,,,,,sbcsae
*FRAN:,in the same general area,,,,,,,sbcsae
*SEAN:,Mm,,,,,,,sbcsae
*SEAN:,came out good,,,,,,,sbcsae
*ALIC:,It's great,,,,,,,sbcsae
*FRAN:,Mm,,,,,,,sbcsae
*FRAN:,Is this,,,,,,,sbcsae
*FRAN:,We,,,,,,,sbcsae
*FRAN:,This looks like something we used to call grillades,,,,,,,sbcsae
*FRAN:,In New in New Orleans,,,,,,,sbcsae
*FRAN:,What is it,,,,,,,sbcsae
*SEAN:,Grillades,,,,,,,sbcsae
*SEAN:,Hunh,,,,,,,sbcsae
*FRAN:,Mhm,,,,,,,sbcsae
*SEAN:,This is red beans and rice,,,,,,,sbcsae
,with some steak,,,,,,,sbcsae
*FRAN:,Unhunh,,,,,,,sbcsae
*SEAN:,and um,,,,,,,sbcsae
,green and and red peppers cut up,,,,,,,sbcsae
*FRAN:,It's delicious,,,,,,,sbcsae
*BERN:,It is delicious Sean,,,,,,,sbcsae
*ALIC:,Mm,,,,,,,sbcsae
*ALIC:,It's great,,,,,,,sbcsae
*BERN:,,,,,,,,sbcsae
*FRAN:,Did you invent this,,,,,,,sbcsae
*FRAN:,Cause it's very like a New Orleans recipe,,,,,,,sbcsae
*SEAN:,Mhm,,,,,,,sbcsae
*SEAN:,I invented it ,,,,,,,sbcsae
*ALIC:,Mhm,,,,,,,sbcsae
*FRAN:,Mm,,,,,,,sbcsae
*FRAN:,Wonderful,,,,,,,sbcsae
*SEAN:,l I had red beans and rice,,,,,,,sbcsae
,for dinner,,,,,,,sbcsae
,last week,,,,,,,sbcsae
,and it was so great,,,,,,,sbcsae
,and I thought,,,,,,,sbcsae
,I could make this for a dinner party,,,,,,,sbcsae
*ALIC:,Yeah,,,,,,,sbcsae
,what can I,,,,,,,sbcsae
*ALIC:,You know,,,,,,,sbcsae
*SEAN:,And just,,,,,,,sbcsae
*SEAN:,And I'll just add to it,,,,,,,sbcsae
,and,,,,,,,sbcsae
,that's what I like,,,,,,,sbcsae
*SEAN:,Is to add,,,,,,,sbcsae
*FRAN:,And jazz it up,,,,,,,sbcsae
*SEAN:,I couldn't really follow a recipe,,,,,,,sbcsae
*FRAN:,Mhm,,,,,,,sbcsae
*SEAN:,I mean I could but,TF,I2,TF,I2,MATCH,I2,sbcsae
,Hm,,,,,,,sbcsae
*BERN:,I used to say,,,,,,,sbcsae
,well how much did you put in,,,,,,,sbcsae
*BERN:,I don't know,,,,,,,sbcsae
*FRAN:,Mhm,,,,,,,sbcsae
*SEAN:,I don't know,,,,,,,sbcsae
*ALIC:,Can you do it again,,,,,,,sbcsae
*ALIC:,No,,,,,,,sbcsae
,I don't think so,,,,,,,sbcsae
*SEAN:,No,,,,,,,sbcsae
*FRAN:,Well,,,,,,,sbcsae
,my cooking comes out different,,,,,,,sbcsae
,differently every time,,,,,,,sbcsae
*FRAN:,Every time I make something,,,,,,,sbcsae
*ALIC:,Every so,,,,,,,sbcsae
*FRAN:,The only thing that's consistent is,,,,,,,sbcsae
,my fried chicken,,,,,,,sbcsae
,pretty much tastes the same,,,,,,,sbcsae
,and,,,,,,,sbcsae
,spaghetti sauce I make,,,,,,,sbcsae
,tastes pretty much the same,,,,,,,sbcsae
*SEAN:,Do you cook a lot,,,,,,,sbcsae
*FRAN:,I used to,,,,,,,sbcsae
,I haven't in several years,,,,,,,sbcsae
*SEAN:,Hm,,,,,,,sbcsae
*FRAN:,But now,TI,T2,TI,T2,MATCH,T2,sbcsae
,I have a kitchen that,,,,,,,sbcsae
,again I'll cook,,,,,,,sbcsae
*FRAN:,I at least I,,,,,,,sbcsae
*SEAN:,You're on the twelfth floor,,,,,,,sbcsae
*FRAN:,Yeah,,,,,,,sbcsae
,I have great views,,,,,,,sbcsae
*FRAN:,I'm thrilled with the views,,,,,,,sbcsae
*ALIC:,You can ki cook on the twelfth floor,,,,,,,sbcsae
*FRAN:,Mhm,,,,,,,sbcsae
*SEAN:,,,,,,,,sbcsae
*ALIC:,,,,,,,,sbcsae
*SEAN:,Are you sure,,,,,,,sbcsae
*FRAN:,Mhm,,,,,,,sbcsae
*ALIC:,I think there's something,,,,,,,sbcsae
,the pressure though,,,,,,,sbcsae
*ALIC:,The air is thin,,,,,,,sbcsae
*FRAN:,Mhm,,,,,,,sbcsae
*ALIC:,As you go up,,,,,,,sbcsae
*FRAN:,You have to adjust for altitude,,,,,,,sbcsae
*BERN:,I was thinking of the barbecue,,,,,,,sbcsae
*FRAN:,,,,,,,,sbcsae
*BERN:,,,,,,,,sbcsae
*ALIC:,That's right,,,,,,,sbcsae
*ALIC:,Everything cooks faster,,,,,,,sbcsae
*BERN:,I always run outside and cook,,,,,,,sbcsae
*FRAN:,Mm,,,,,,,sbcsae
*BERN:,The altitude,,,,,,,sbcsae
*BERN:,You have to be careful,,,,,,,sbcsae
*BERN:,Right,,,,,,,sbcsae
,Especially with you're baking,,,,,,,sbcsae
*FRAN:,Right,,,,,,,sbcsae
*BERN:,,,,,,,,sbcsae
*ALIC:,,,,,,,,sbcsae
*FRAN:,,,,,,,,sbcsae
*S+A1365:B1430EAN:,Well Fran,,,,,,,sbcsae
,I've been looking,,,,,,,sbcsae
,really,,,,,,,sbcsae
,for a year or two,,,,,,,sbcsae
,at different places to live,,,,,,,sbcsae
*SEAN:,I went back to Europe,,,,,,,sbcsae
*FRAN:,Mhm,,,,,,,sbcsae
*SEAN:,to London and Paris,,,,,,,sbcsae
,I've been in Sun Valley,,,,,,,sbcsae
,Tucson,,,,,,,sbcsae
,I've been,,,,,,,sbcsae
*SEAN:,and Montana,,,,,,,sbcsae
,Seattle,,,,,,,sbcsae
,I liked Seattle a lot,,,,,,,sbcsae
*FRAN:,Mhm,,,,,,,sbcsae
*SEAN:,But I couldn't live there,TI,T1,TI,T1,MATCH,T1,sbcsae
*SEAN:,And,,,,,,,sbcsae
*SEAN:,Outside of New York,,,,,,,sbcsae
,and I couldn't go back to live in New York again,,,,,,,sbcsae
,it's been,,,,,,,sbcsae
,I'm over it,,,,,,,sbcsae
*FRAN:,Mhm,,,,,,,sbcsae
*SEAN:,This is the best place I've found,,,,,,,sbcsae
*FRAN:,It got,,,,,,,sbcsae
*FRAN:,uh I said,,,,,,,sbcsae
*SEAN:,and Alice always says,,,,,,,sbcsae
*ALIC:,I,,,,,,,sbcsae
*SEAN:,l might as well not look Sean,,,,,,,sbcsae
,I've looked everywhere,,,,,,,sbcsae
*ALIC:,I've looked everywhere,,,,,,,sbcsae
*SEAN:,,,,,,,,sbcsae
*ALIC:,you know,,,,,,,sbcsae
*FRAN:,It's pointless,,,,,,,sbcsae
*ALIC:,I've looked everywhere,,,,,,,sbcsae
*FRAN:,Right,,,,,,,sbcsae
*SEAN:,This is a tiny little geographically wonderful,,,,,,,sbcsae
*ALIC:,Haven,,,,,,,sbcsae
*ALIC:,This is,,,,,,,sbcsae
*SEAN:,Mhm,,,,,,,sbcsae
*FRAN:,Bloom,,,,,,,sbcsae
*SEAN:,And it is the geography Alice,,,,,,,sbcsae
*ALIC:,It's whatever it is,,,,,,,sbcsae
*ALIC:,It works,,,,,,,sbcsae
*SEAN:,It's geography,,,,,,,sbcsae
*SEAN:,But I do miss,UI,T1,UI,T1,MATCH,T1,sbcsae
,a lot of things about a city,,,,,,,sbcsae
*SEAN:,And about New York,,,,,,,sbcsae
*FRAN:,Well we go to the opera,,,,,,,sbcsae
,and I go to museums,,,,,,,sbcsae
*SEAN:,Mm,,,,,,,sbcsae
*FRAN:,And,,,,,,,sbcsae
,I would miss that,,,,,,,sbcsae
*SEAN:,Mhm,,,,,,,sbcsae
*BERN:,The New York opera,,,,,,,sbcsae
*FRAN:,The Met,,,,,,,sbcsae
*BERN:,Mhm,,,,,,,sbcsae
*ALIC:,That's the best part of Age of Innocence,,,,,,,sbcsae
*ALIC:,The beginning of it,,,,,,,sbcsae
*ALIC:,I just saw that today,,,,,,,sbcsae
*SEAN:,She went today,,,,,,,sbcsae
*FRAN:,Mm,,,,,,,sbcsae
*ALIC:,And this,,,,,,,sbcsae
,the scene at the opera,,,,,,,sbcsae
*SEAN:,Mm,,,,,,,sbcsae
*ALIC:,New York,,,,,,,sbcsae
*ALIC:,In eighteen seventy,,,,,,,sbcsae
*FRAN:,Mm,,,,,,,sbcsae
*ALIC:,Th,,,,,,,sbcsae
*ALIC:,It's such detail,,,,,,,sbcsae
*ALIC:,An,,,,,,,sbcsae
*SEAN:,l said that's the best thing,,,,,,,sbcsae
*ALIC:,Oh,,,,,,,sbcsae
,God is it,,,,,,,sbcsae
*SEAN:,the New York scene,,,,,,,sbcsae
*BERN:,I wonder where the opera house was,,,,,,,sbcsae
*FRAN:,Oh well,,,,,,,sbcsae
*SEAN:,It was down on,,,,,,,sbcsae
*FRAN:,when I came to New York,,,,,,,sbcsae
,it was Thirty ninth and s uh,,,,,,,sbcsae
*SEAN:,Fourteenth St,,,,,,,sbcsae
*FRAN:,When I came to New York,,,,,,,sbcsae
,it was on Thirty ninth and and Broadway,,,,,,,sbcsae
*ALIC:,I think it's at the big,,,,,,,sbcsae
*BERN:,What year were you there,,,,,,,sbcsae
*FRAN:,Sixty f four,,,,,,,sbcsae
*FRAN:,There were,,,,,,,sbcsae
*FRAN:,It was the last season there,,,,,,,sbcsae
*BERN:,They were b,,,,,,,sbcsae
*BERN:,Oh,,,,,,,sbcsae
,they were building Lincoln Center,,,,,,,sbcsae
*SEAN:,That was the old opera house,,,,,,,sbcsae
*BERN:,Because,,,,,,,sbcsae
*FRAN:,That was the last season there,,,,,,,sbcsae
*BERN:,Cause I was there,,,,,,,sbcsae
,I I was there,,,,,,,sbcsae
,just as Lincoln Center was being finished,,,,,,,sbcsae
*ENV:,,,,,,,,sbcsae
*BERN:,and,,,,,,,sbcsae
*SEAN:,I'm hungry,,,,,,,sbcsae
*FRAN:,So that would have been sixty six,,,,,,,sbcsae
*ALIC:,So good,,,,,,,sbcsae
*BERN:,Was it that late,,,,,,,sbcsae
*BERN:,I have it written down some place,,,,,,,sbcsae
*BERN:,Those years are all foggy,,,,,,,sbcsae
*FRAN:,Sixty five,,,,,,,sbcsae
*BERN:,Sixty five,,,,,,,sbcsae
,sixty six,,,,,,,sbcsae
*FRAN:,Something like that,,,,,,,sbcsae
*BERN:,And Leontyne Price sang Cleopatra in,,,,,,,sbcsae
*FRAN:,Oh my,,,,,,,sbcsae
*BERN:,One of the,,,,,,,sbcsae
*FRAN:,Mm,,,,,,,sbcsae
*FRAN:,That would have been wonderful to see,,,,,,,sbcsae
*SEAN:,Th was it the old opera house,,,,,,,sbcsae
,or the new one,,,,,,,sbcsae
*BERN:,No the new,,,,,,,sbcsae
*BERN:,Lincoln Center,,,,,,,sbcsae
*SEAN:,Oh,,,,,,,sbcsae
*BERN:,It had just,,,,,,,sbcsae
*FRAN:,It's,,,,,,,sbcsae
*BERN:,just been opened,,,,,,,sbcsae
*FRAN:,Well I like it,,,,,,,sbcsae
*FRAN:,I mean,,,,,,,sbcsae
*BERN:,Oh,,,,,,,sbcsae
,so you got to go to the old one,,,,,,,sbcsae
*FRAN:,Yeah,,,,,,,sbcsae
*BERN:,The one that's from eighteen,,,,,,,sbcsae
*FRAN:,But the,TI,T4,TI,T4,MATCH,T4,sbcsae
,uh I don't know when it,,,,,,,sbcsae
*FRAN:,You know,,,,,,,sbcsae
,they tore it down,,,,,,,sbcsae
,and I don't remember,,,,,,,sbcsae
*FRAN:,I was too new,,,,,,,sbcsae
*ALIC:,You'll be able to see in the movie,,,,,,,sbcsae
,if you recognize,,,,,,,sbcsae
*FRAN:,I was too new in New York,,,,,,,sbcsae
,to understand what it meant,,,,,,,sbcsae
*FRAN:,You know,,,,,,,sbcsae
*SEAN:,Mm,,,,,,,sbcsae
*FRAN:,So,,,,,,,sbcsae
*ALIC:,Well I grew up in Philadelphia,,,,,,,sbcsae
,and that's too close to New York,,,,,,,sbcsae
*SEAN:,,,,,,,,sbcsae
*ALIC:,I used to go there all the time,,,,,,,sbcsae
*FRAN:,Mhm,,,,,,,sbcsae
*ALIC:,On the train,,,,,,,sbcsae
*ALIC:,Every Wednesday,,,,,,,sbcsae
*ALIC:,On theater day,,,,,,,sbcsae
*SEAN:,Oh you went a lot,,,,,,,sbcsae
*ALIC:,All the time,,,,,,,sbcsae
*ALIC:,Cause I was this theater,,,,,,,sbcsae
*BERN:,And all that time you never learned to get a cab,,,,,,,sbcsae
*ALIC:,I love theater,,,,,,,sbcsae
*BERN:,,,,,,,,sbcsae
*ALIC:,No ,,,,,,,sbcsae
*ALIC:,Oh no,,,,,,,sbcsae
*FRAN:,Right,,,,,,,sbcsae
*SEAN:,,,,,,,,sbcsae
*ALIC:,I would walk,,,,,,,sbcsae
,I mean,,,,,,,sbcsae
*BERN:,,,,,,,,sbcsae
*ALIC:,I wouldn't take a cab when I was young,,,,,,,sbcsae
*SEAN:,,,,,,,,sbcsae
,I'm not good at cabs,,,,,,,sbcsae
*SEAN:,,,,,,,,sbcsae
*FRAN:,Next time you come to New York,,,,,,,sbcsae
*ALIC:,,,,,,,,sbcsae
*FRAN:,you must call me my dear,,,,,,,sbcsae
,I will give you taxi lessons,,,,,,,sbcsae
*ALIC:,,,,,,,,sbcsae
,,,,,,,,sbcsae
*FRAN:,,,,,,,,sbcsae
,See what you do is,,,,,,,sbcsae
,you sort of sidle up to em,,,,,,,sbcsae
,and you give em a bump,,,,,,,sbcsae
*FRAN:,And then you get in,,,,,,,sbcsae
*SEAN:,,,,,,,,sbcsae
*FRAN:,,,,,,,,sbcsae
*ALIC:,,,,,,,,sbcsae
*BERN:,,,,,,,,sbcsae
,,,,,,,,sbcsae
*ALIC:,I have boxing gloves,,,,,,,sbcsae
*FRAN:,,,,,,,,sbcsae
*ALIC:,everything,,,,,,,sbcsae
*FRAN:,Right,,,,,,,sbcsae
*BERN:,,,,,,,,sbcsae
*SEAN:,I never had trouble,,,,,,,sbcsae
*ALIC:,Something spray,,,,,,,sbcsae
,You're big,,,,,,,sbcsae
*ALIC:,You're a big man,,,,,,,sbcsae
*SEAN:,Yeah,,,,,,,sbcsae
,that's true,,,,,,,sbcsae
*BERN:,No,,,,,,,sbcsae
*ALIC:,I'm this little person you know,,,,,,,sbcsae
*BERN:,It was,,,,,,,sbcsae
*BERN:,It was a game,,,,,,,sbcsae
*BERN:,To me it was like a game,,,,,,,sbcsae
,Do I get it or not,,,,,,,sbcsae
*ALIC:,I never got it,,,,,,,sbcsae
*SEAN:,,,,,,,,sbcsae
*ALIC:,I mean really,,,,,,,sbcsae
*ALIC:,I'm used to getting what I want,,,,,,,sbcsae
*ALIC:,But n ,UI,T1,UI,T1,MATCH,T1,sbcsae
*SEAN:,,,,,,,,sbcsae
*ALIC:,Not cabs,,,,,,,sbcsae
*BERN:,I couldn't have been greener when I went,,,,,,,sbcsae
*BERN:,I mean this California,,,,,,,sbcsae
*FRAN:,,,,,,,,sbcsae
*BERN:,you know,,,,,,,sbcsae
,all I knew was the beach,,,,,,,sbcsae
*BERN:,,,,,,,,sbcsae
,And there I was,,,,,,,sbcsae
,in New York city,,,,,,,sbcsae
*BERN:,,,,,,,,sbcsae
*FRAN:,Did you like it,,,,,,,sbcsae
*SEAN:,Hair school,,,,,,,sbcsae
*FRAN:,How long did you stay,,,,,,,sbcsae
*BERN:,Loved it,,,,,,,sbcsae
*BERN:,Four years,,,,,,,sbcsae
*FRAN:,Where'd you live,,,,,,,sbcsae
*BERN:,Eighty first and First,,,,,,,sbcsae
*FRAN:,Mhm,,,,,,,sbcsae
*BERN:,then,,,,,,,sbcsae
,Sixty fourth and Second,,,,,,,sbcsae
*FRAN:,Mhm,,,,,,,sbcsae
*BERN:,and then,,,,,,,sbcsae
,the Lower East Side,,,,,,,sbcsae
*BERN:,West Tenth,,,,,,,sbcsae
*FRAN:,Well,,,,,,,sbcsae
,that's not the Lower East Side,,,,,,,sbcsae
*FRAN:,West Tenth is the Village,,,,,,,sbcsae
*BERN:,Oh no wait,,,,,,,sbcsae
*BERN:,Not West Tenth,,,,,,,sbcsae
,it must've been,,,,,,,sbcsae
,Forget my last address,,,,,,,sbcsae
*FRAN:,East Tenth,,,,,,,sbcsae
*BERN:,Yeah,,,,,,,sbcsae
*BERN:,East Tenth,,,,,,,sbcsae
*FRAN:,Mhm,,,,,,,sbcsae
*BERN:,That's right,,,,,,,sbcsae
*BERN:,It changes,,,,,,,sbcsae
*FRAN:,Right,,,,,,,sbcsae
,at Fifth Avenue,,,,,,,sbcsae
*BERN:,I think between First and Second or,,,,,,,sbcsae
*FRAN:,Mhm,,,,,,,sbcsae
*BERN:,I wasn't down in A's bee's and cee's,,,,,,,sbcsae
*FRAN:,Right,,,,,,,sbcsae
*BERN:,It wasn't down that far,,,,,,,sbcsae
*FRAN:,Alphabet city,,,,,,,sbcsae
*BERN:,Yeah,,,,,,,sbcsae
*FRAN:,Right,,,,,,,sbcsae
*ALIC:,Do you have any kids,,,,,,,sbcsae
*ALIC:,Did you ever manage kids,,,,,,,sbcsae
*FRAN:,My husband has two children,,,,,,,sbcsae
*FRAN:,And,,,,,,,sbcsae
*ALIC:,Did you raise em in New York,,,,,,,sbcsae
*ENV:,,,,,,,,sbcsae
*ALIC:,I was gonna say,,,,,,,sbcsae
,is that possible ,,,,,,,sbcsae
*FRAN:,I didn't,,,,,,,sbcsae
*ALIC:,can anybody ,,,,,,,sbcsae
*FRAN:,It is possible,,,,,,,sbcsae
*FRAN:,,,,,,,,sbcsae
,And they were raised partly in New York,,,,,,,sbcsae
*FRAN:,But n,UI,T3,UI,T1,UNMATCH,T3,sbcsae
*FRAN:,But not by me,UI,T3,UI,T1,UNMATCH,T3,sbcsae
*FRAN:,But,UI,T4,UI,T4,MATCH,T4,sbcsae
,um,,,,,,,sbcsae
,I have been been clever enough to have grandchildren,,,,,,,sbcsae
,and skip that interim step of having to raise children,,,,,,,sbcsae
*FRAN:,So,,,,,,,sbcsae
,,,,,,,,sbcsae
*ALIC:,Oh,,,,,,,sbcsae
,right to the,,,,,,,sbcsae
*FRAN:,so I'm the grandmother,,,,,,,sbcsae
,,,,,,,,sbcsae
*BERN:,Oh so you get to be a,,,,,,,sbcsae
*FRAN:,and I,,,,,,,sbcsae
*BERN:,a grandma,,,,,,,sbcsae
*FRAN:,Uh,,,,,,,sbcsae
,yes,,,,,,,sbcsae
,I get to be a grandmother and,,,,,,,sbcsae
,I babysit,,,,,,,sbcsae
*ALIC:,A grandmother,,,,,,,sbcsae
*FRAN:,and I see the kids,,,,,,,sbcsae
,and they come,,,,,,,sbcsae
,you know,,,,,,,sbcsae
,and it's wonderful,,,,,,,sbcsae
*BERN:,How long have you been married,,,,,,,sbcsae
*ENV:,,,,,,,,sbcsae
*FRAN:,T I'll be ten years in,,,,,,,sbcsae
,next month,,,,,,,sbcsae
*BERN:,Ah,,,,,,,sbcsae
*FRAN:,So,,,,,,,sbcsae
,It's great,,,,,,,sbcsae
*FRAN:,We get along great,,,,,,,sbcsae
*FRAN:,I mean,,,,,,,sbcsae
,delight,,,,,,,sbcsae
*BERN:,that that that,,,,,,,sbcsae
*BERN:,That helps,,,,,,,sbcsae
*SEAN:,That's wonderful,,,,,,,sbcsae
*ALIC:,That is,,,,,,,sbcsae
*BERN:,,,,,,,,sbcsae
*FRAN:,Well,,,,,,,sbcsae
*ALIC:,That's,,,,,,,sbcsae
*FRAN:,I was the world's oldest bride,,,,,,,sbcsae
*FRAN:,I mean,,,,,,,sbcsae
,I waited,,,,,,,sbcsae
,and waited,,,,,,,sbcsae
*FRAN:,And waited,,,,,,,sbcsae
*FRAN:,and waited,,,,,,,sbcsae
,and everyone had given up,,,,,,,sbcsae
*FRAN:,,,,,,,,sbcsae
,But,UI,T4,UI,T4,MATCH,T4,sbcsae
,when I finally did it,,,,,,,sbcsae
,I'm I'm,,,,,,,sbcsae
,uh I'm delighted that I waited,,,,,,,sbcsae
*FRAN:,You know,,,,,,,sbcsae
*FRAN:,so,,,,,,,sbcsae
*SEAN:,Sure,,,,,,,sbcsae
*SEAN:,Found somebody fun,,,,,,,sbcsae
*FRAN:,Mhm,,,,,,,sbcsae
*SEAN:,somebody with interests and,,,,,,,sbcsae
*BERN:,A good writer,,,,,,,sbcsae
*FRAN:,Mhm,,,,,,,sbcsae
*ALIC:,A bad name though,,,,,,,sbcsae
*BERN:,,,,,,,,sbcsae
*ALIC:,Larry,,,,,,,sbcsae
*ALIC:,That was my husband's name,,,,,,,sbcsae
*SEAN:,The,,,,,,,sbcsae
*BERN:,,,,,,,,sbcsae
*FRAN:,oh yeah,,,,,,,sbcsae
*ALIC:,I'm sorry,,,,,,,sbcsae
*ALIC:,Ugh,,,,,,,sbcsae
*ALIC:,,,,,MATCH,38,,
@End,,,,,UNMATCH,11,,
